genes5,genes4,genes3,genes2,genes1,Label.1,cell_id,Label.2,Label.3,Probability.1,Probability.2,Probability.3,Test.Accuracy,Test.Loss,True_cluster,x_centroid,y_centroid,transcript_counts,control_probe_counts,control_codeword_counts,total_counts,cell_area,nucleus_area,cell_type_1,cell_type_2,cell_type_3,cell_type_4,cell_type_5,majority_cell_type,status,Title
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,16382,2,1,0.10966644,0.10334882,0.10153762,0.164884865283966,2.9004340171814,27,4580.14448242188,2989.98394775391,179,0,0,179,206.31890625,11.6503125,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,3582,1,2,0.11194368,0.097265124,0.08607232,0.164884865283966,2.9004340171814,4,2455.03677978516,2203.13774414063,351,0,0,351,444.83421875,48.27203125,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,34292,1,6,0.10581855,0.10393114,0.08696302,0.164884865283966,2.9004340171814,5,1927.66614990234,1612.92200317383,298,0,0,298,187.35328125,49.4009375,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,20271,1,6,0.12051044,0.10311004,0.10055545,0.164884865283966,2.9004340171814,14,3104.42142333984,2681.49163818359,451,0,0,452,870.29640625,48.76875,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,30631,1,2,0.11014195,0.08681056,0.08675561,0.164884865283966,2.9004340171814,13,5106.7767578125,2978.76979980469,163,0,0,163,100.78875,32.87375,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,6242,2,1,0.12096074,0.09493733,0.08433989,0.164884865283966,2.9004340171814,17,2372.07607421875,3224.92718505859,339,0,0,340,414.30859375,60.7803125,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,6747,1,6,0.1375115,0.091525055,0.08834722,0.164884865283966,2.9004340171814,4,2058.00045166016,2638.55356445313,381,0,0,381,355.9215625,74.4175,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,30652,13,1,0.08123523,0.07948675,0.07947957,0.164884865283966,2.9004340171814,13,5049.630859375,2995.60378417969,191,0,0,191,119.935,46.8721875,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,24159,1,3,0.1324789,0.09694695,0.079941705,0.164884865283966,2.9004340171814,16,5007.38527832031,1447.38439941406,348,0,0,348,347.2515625,50.43953125,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,27422,1,3,0.113162264,0.09859144,0.08024072,0.164884865283966,2.9004340171814,4,1548.44786376953,3503.40075683594,335,0,0,335,218.78203125,44.43375,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,9599,1,6,0.11781729,0.101278745,0.09528038,0.164884865283966,2.9004340171814,15,4471.36938476563,1273.95887451172,334,1,0,336,337.00109375,56.12921875,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,3433,1,6,0.116496824,0.11295876,0.09858097,0.164884865283966,2.9004340171814,14,3597.17385253906,2526.36518554688,207,0,0,207,469.3540625,28.58390625,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,12936,3,1,0.11238306,0.09756264,0.0951268,0.164884865283966,2.9004340171814,5,3209.37795410156,1462.05208740234,453,0,0,454,313.33921875,77.80421875,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,24747,1,3,0.105331615,0.09685722,0.08792396,0.164884865283966,2.9004340171814,4,1555.02197875977,2880.30655517578,166,0,0,166,151.0928125,15.66921875,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,36486,2,13,0.09338634,0.08378613,0.08297337,0.164884865283966,2.9004340171814,14,3397.72786865234,2924.28575439453,378,0,0,378,216.0275,37.97640625,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,25824,2,1,0.12090134,0.118125685,0.11520303,0.164884865283966,2.9004340171814,1,1114.18450317383,2926.5998046875,196,0,0,196,237.65734375,42.94359375,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,18177,2,1,0.12615566,0.09942283,0.090620816,0.164884865283966,2.9004340171814,14,2843.73974609375,2355.16717529297,121,0,0,121,271.2084375,38.473125,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,4653,1,2,0.12957501,0.09589522,0.09304926,0.164884865283966,2.9004340171814,25,1780.57796630859,2439.92873535156,211,2,0,214,323.09296875,45.29171875,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,23100,6,1,0.11627383,0.09625332,0.09244034,0.164884865283966,2.9004340171814,3,894.209027099609,2083.3400390625,126,0,0,126,153.2603125,20.36546875,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,10292,6,1,0.13127753,0.099569,0.09436581,0.164884865283966,2.9004340171814,3,756.784872436523,3288.73383789063,464,1,0,465,404.64515625,63.26390625,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,6316,2,1,0.12309036,0.11999811,0.10939615,0.164884865283966,2.9004340171814,2,2259.59820556641,2810.09792480469,211,1,0,212,361.5209375,58.4321875,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,6835,2,1,0.11953867,0.090644225,0.08934439,0.164884865283966,2.9004340171814,21,2143.54083251953,3336.6052734375,78,0,0,78,121.4703125,26.95828125,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,35905,3,1,0.10301216,0.1022463,0.0900297,0.164884865283966,2.9004340171814,24,3543.19760742188,2983.35162353516,64,0,0,64,97.49234375,11.8309375,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,4667,6,1,0.11251664,0.10929081,0.10795078,0.164884865283966,2.9004340171814,4,1819.73544921875,2486.96303710938,831,0,0,832,876.34734375,58.47734375,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,3592,6,1,0.12825805,0.11748754,0.09946181,0.164884865283966,2.9004340171814,4,2450.05153808594,2233.48270263672,541,0,0,542,517.490625,51.34265625,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,10336,1,2,0.113083646,0.09676411,0.09150698,0.164884865283966,2.9004340171814,5,666.147448730469,3284.67454833984,127,0,0,127,147.25453125,18.1528125,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,25311,3,1,0.09369842,0.08734434,0.08646629,0.164884865283966,2.9004340171814,4,1302.24077758789,3360.70908203125,181,0,0,181,113.38734375,16.75296875,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,27965,1,6,0.117882006,0.108126186,0.09390164,0.164884865283966,2.9004340171814,4,4012.97326660156,1517.2436706543,281,0,1,282,304.39828125,38.78921875,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,6888,6,3,0.12766595,0.11018443,0.09530718,0.164884865283966,2.9004340171814,2,1982.38863525391,3128.78649902344,421,0,0,422,538.12703125,57.84515625,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,5257,6,1,0.1475171,0.10421422,0.08920538,0.164884865283966,2.9004340171814,6,2039.06865234375,2179.89493408203,820,0,0,822,897.345,85.7065625,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,29080,2,1,0.123536795,0.10276829,0.097089626,0.164884865283966,2.9004340171814,6,3649.89750976563,1426.42129516602,398,0,0,399,505.25328125,62.7671875,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,32272,2,1,0.13598356,0.09694008,0.09080129,0.164884865283966,2.9004340171814,4,3505.51662597656,1839.71895751953,452,0,0,455,509.6334375,63.35421875,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,9157,1,6,0.11226695,0.10929903,0.09307599,0.164884865283966,2.9004340171814,15,4622.5125,1412.67748413086,504,0,0,504,413.27,81.100625,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,24801,2,1,0.10992847,0.107167915,0.10439489,0.164884865283966,2.9004340171814,4,1258.18790893555,3323.22399902344,216,0,0,216,224.33625,14.31453125,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,5267,6,1,0.12730843,0.100557454,0.09704607,0.164884865283966,2.9004340171814,6,1892.01906738281,2201.81439208984,569,0,0,569,487.46171875,94.87328125,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,21529,1,3,0.1292381,0.10006057,0.09138833,0.164884865283966,2.9004340171814,18,2537.91945800781,2722.31010742187,142,0,0,142,333.975625,50.394375,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,2650,6,1,0.13294946,0.108134545,0.10231603,0.164884865283966,2.9004340171814,10,1282.18702392578,2551.37315673828,794,1,0,795,821.34703125,95.59578125,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,28015,1,3,0.12557308,0.08975777,0.07971974,0.164884865283966,2.9004340171814,6,3895.03784179688,1653.17861328125,517,0,0,517,402.56796875,83.629375,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,9711,2,1,0.12259507,0.118444726,0.087703384,0.164884865283966,2.9004340171814,5,4163.71794433594,1070.27762451172,198,0,0,198,196.15875,20.771875,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,14788,1,2,0.13356413,0.09796579,0.09077651,0.164884865283966,2.9004340171814,2,4778.7564453125,3241.58228759766,271,1,0,272,282.27171875,47.36890625,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,13074,1,6,0.120983824,0.09795031,0.08820061,0.164884865283966,2.9004340171814,6,3270.74334716797,1593.56686401367,341,0,0,342,208.39609375,27.77109375,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,13085,2,1,0.117178656,0.115102835,0.09330391,0.164884865283966,2.9004340171814,16,3228.28630371094,1620.99814453125,399,0,0,399,248.94640625,61.1415625,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,29140,1,10,0.112486355,0.10438516,0.08719166,0.164884865283966,2.9004340171814,3,3759.60354003906,1439.52957763672,58,0,0,58,68.77296875,17.70125,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,148,1,3,0.112458274,0.10130006,0.07693486,0.164884865283966,2.9004340171814,4,2486.89766845703,2360.92438964844,568,0,0,568,381.52515625,86.29359375,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,26527,2,1,0.105594024,0.1030544,0.10153382,0.164884865283966,2.9004340171814,12,5381.71025390625,2255.48039550781,552,0,0,553,454.0009375,74.5078125,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,9752,6,2,0.116395555,0.10224316,0.09706794,0.164884865283966,2.9004340171814,8,4542.59506835938,1451.34968261719,291,0,0,291,431.55828125,43.93703125,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,24839,1,6,0.12618919,0.10271495,0.090706035,0.164884865283966,2.9004340171814,6,1472.09686279297,3147.73344726563,314,0,0,316,347.11609375,37.028125,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,28065,1,6,0.11263936,0.10513087,0.10041286,0.164884865283966,2.9004340171814,3,3990.56281738281,996.726062011719,68,0,0,68,180.57984375,17.74640625,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,6447,1,2,0.13014118,0.09383314,0.08290665,0.164884865283966,2.9004340171814,22,2261.16497802734,3061.53958740234,341,0,0,341,460.59375,75.90765625,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,18868,1,6,0.121357515,0.093648426,0.09313442,0.164884865283966,2.9004340171814,6,2594.6017578125,1834.09497070313,354,0,0,354,379.80921875,59.83203125,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,1315,1,6,0.1289616,0.099262856,0.08841116,0.164884865283966,2.9004340171814,26,845.621545410156,2813.09118652344,197,0,0,197,233.86421875,42.3565625,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,29761,1,3,0.12234457,0.09596412,0.079512134,0.164884865283966,2.9004340171814,13,5210.05632324219,3036.86323242188,215,0,0,215,244.79203125,15.6240625,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,3601,1,2,0.14896671,0.09854775,0.089196496,0.164884865283966,2.9004340171814,4,2431.85477294922,2246.92561035156,226,0,0,226,211.64734375,23.97796875,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,3757,1,2,0.129218,0.08684124,0.08647677,0.164884865283966,2.9004340171814,6,2238.74498291016,2252.07271728516,44,0,0,44,33.5059375,7.72171875,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,6999,1,2,0.115675986,0.102314204,0.09653556,0.164884865283966,2.9004340171814,21,2203.03336181641,2656.38239746094,278,0,0,278,556.325,84.2615625,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,24336,1,6,0.12711747,0.09704738,0.08650201,0.164884865283966,2.9004340171814,10,5033.29118652344,1300.03868408203,457,0,0,458,433.2290625,90.493125,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,17793,2,1,0.10985239,0.10840787,0.087906376,0.164884865283966,2.9004340171814,21,3072.84753417969,2131.53665771484,83,1,0,84,146.53203125,20.99765625,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,27622,3,1,0.1020823,0.10041328,0.09739795,0.164884865283966,2.9004340171814,6,1144.51410522461,3486.40573730469,85,0,0,85,163.60109375,14.9015625,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,9835,1,10,0.12829088,0.09580956,0.079455465,0.164884865283966,2.9004340171814,4,4201.29475097656,1368.74974975586,221,0,0,221,210.47328125,43.169375,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,21626,1,3,0.10579416,0.09617274,0.09412627,0.164884865283966,2.9004340171814,17,2497.07899169922,2654.83637695312,97,0,0,97,213.9503125,67.1021875,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,2661,3,6,0.1262111,0.12180242,0.112096496,0.164884865283966,2.9004340171814,3,863.661892700195,2547.24517822266,558,0,0,559,652.64328125,85.39046875,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,34566,2,1,0.10566309,0.10446678,0.080010876,0.164884865283966,2.9004340171814,7,4048.90817871094,2913.46008300781,148,0,0,148,259.51296875,33.235,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,11466,2,1,0.110960625,0.10474757,0.0923736,0.164884865283966,2.9004340171814,12,4628.83562011719,2466.1056640625,462,0,0,463,352.26390625,71.39203125,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,9860,2,6,0.12629211,0.11237207,0.100849256,0.164884865283966,2.9004340171814,6,4219.64487304687,1321.34253540039,524,0,0,525,489.17765625,49.80734375,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,24926,2,1,0.117673375,0.09388666,0.090815224,0.164884865283966,2.9004340171814,6,1450.42528686523,2953.64956054688,97,0,0,97,101.55640625,15.6240625,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,18398,1,3,0.100420885,0.094023734,0.089195244,0.164884865283966,2.9004340171814,4,2863.34536132813,2004.25040283203,295,0,0,296,241.99234375,62.7671875,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,23271,1,2,0.10827772,0.104233876,0.10006277,0.164884865283966,2.9004340171814,5,1161.96940307617,2477.99176025391,106,0,0,106,195.7071875,20.18484375,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,25486,6,1,0.11792406,0.11506102,0.099089295,0.164884865283966,2.9004340171814,1,1200.26329345703,2790.84509277344,814,0,0,814,883.03046875,118.53515625,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,28724,1,2,0.11449419,0.09955018,0.090576015,0.164884865283966,2.9004340171814,25,3938.73854980469,1652.03320922852,139,0,0,139,154.20859375,21.133125,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,28178,1,2,0.11645827,0.0837738,0.07619201,0.164884865283966,2.9004340171814,16,3923.79631347656,1195.78751220703,723,1,0,728,641.038125,126.1665625,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,26634,12,1,0.10364118,0.08498676,0.08072841,0.164884865283966,2.9004340171814,18,5347.35,1732.60744018555,215,0,0,215,295.27671875,63.21875,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,14945,6,1,0.14529887,0.10312358,0.10000303,0.164884865283966,2.9004340171814,20,4686.47666015625,3029.43278808594,85,0,0,85,111.94234375,14.269375,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,26146,6,3,0.12803003,0.119975656,0.11442193,0.164884865283966,2.9004340171814,16,906.085266113281,2985.91282958984,867,1,0,868,936.4503125,90.3125,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,7635,1,2,0.10604207,0.097790055,0.08938246,0.164884865283966,2.9004340171814,5,2002.09136962891,2599.47763671875,344,0,0,344,286.78734375,86.92578125,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,18435,2,1,0.11658977,0.11409939,0.0922489,0.164884865283966,2.9004340171814,18,2800.65723876953,2070.95216064453,204,0,0,204,197.8746875,29.03546875,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,24961,1,3,0.10154832,0.10047851,0.09147932,0.164884865283966,2.9004340171814,4,1526.62718505859,2955.58073730469,144,0,0,144,193.31390625,19.5978125,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,24969,2,1,0.1210895,0.11446939,0.096914224,0.164884865283966,2.9004340171814,4,1529.10600585938,2823.94549560547,436,0,0,436,442.0796875,73.55953125,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,20588,2,1,0.13000529,0.12336517,0.09705563,0.164884865283966,2.9004340171814,11,3173.6310546875,3076.85639648438,210,0,0,211,541.46859375,73.92078125,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,18447,1,3,0.10179191,0.09480421,0.084988706,0.164884865283966,2.9004340171814,4,2815.37846679688,1951.50059814453,347,0,0,347,332.66609375,54.14234375,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,30431,2,1,0.11284507,0.0946373,0.07946815,0.164884865283966,2.9004340171814,13,5251.33071289062,3244.82332763672,132,0,0,132,162.42703125,43.48546875,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,25522,2,1,0.123152375,0.1159171,0.09415602,0.164884865283966,2.9004340171814,8,1060.56104125977,2682.64440917969,136,0,0,136,219.459375,16.75296875,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,26678,1,3,0.12213684,0.10127538,0.09585771,0.164884865283966,2.9004340171814,15,5058.88166503906,2490.45040283203,180,0,0,180,158.6790625,26.23578125,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,36157,2,1,0.12889935,0.107104465,0.09982469,0.164884865283966,2.9004340171814,11,3721.93625488281,3267.56788330078,100,0,0,100,134.4753125,13.77265625,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,8175,6,1,0.13782066,0.10466077,0.09961105,0.164884865283966,2.9004340171814,19,620.653253173828,2155.69006347656,379,0,0,379,848.034375,81.14578125,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,2879,2,1,0.10414899,0.08602431,0.085511744,0.164884865283966,2.9004340171814,6,1638.979296875,2567.05582275391,557,1,0,558,471.83765625,47.45921875,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,26691,2,1,0.13533191,0.09637338,0.091099225,0.164884865283966,2.9004340171814,1,5080.7255859375,2492.69306640625,483,0,0,484,309.99765625,64.0315625,Neurons,"",Neurons,Microglia,"",No majority cell types,0,Transformer Model : Whole Split - Clean Data
Trbc2,Arhgap25,Nxph3,Gadd45a,Rprm,4,10542,1,2,0.109628305,0.10101427,0.08418753,0.164884865283966,2.9004340171814,9,577.635855102539,3005.71392822266,266,0,0,267,403.335625,57.8903125,Neurons,"",Neurons,Microglia,"",No majority cell types,1,Transformer Model : Whole Split - Clean Data
